headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
How Candy Leads to Deforestation,2022-01-12,nyt://interactive/d4a666c2-15db-5592-a7a4-dd8083c3e00e,multimedia,Interactive Feature,Burst,"['Forests and Forestry', 'Candy', 'internal-open-access']",,0,Burst
Cause for an ‘Aha!’,2022-01-12,nyt://article/fe8ca1a6-a34d-5ed0-9090-11b8c0072176,article,News,Crosswords & Games,['Crossword Puzzles'],,1005,Games
Two Held in Fatal Shooting of the Memphis Rapper Young Dolph,2022-01-12,nyt://article/683382f2-0f7e-53ac-a6ba-32e81d9668d4,article,News,Arts,"['Murders, Attempted Murders and Homicides', 'Rap and Hip-Hop', 'Fugitives']",,532,Express
Quotation of the Day: Russia Professes ‘No Intention to Invade.’ Ukraine Isn’t Convinced.,2022-01-12,nyt://article/bd049193-eb00-5d33-bf34-8b5e15e653b2,article,Quote,Today’s Paper,[],3,35,Summary
Djokovic Admits False Statement on Australia Travel Document,2022-01-12,nyt://article/17bd26c5-605b-54fa-912b-851972c4bf12,article,News,World,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Tennis', 'Visas']",6,971,Foreign
"Miami-Bound Passenger Storms Cockpit in Honduras, Causing Flight Delay",2022-01-12,nyt://article/70acea41-8517-5e1e-a5cf-22dd18f4217c,article,News,Business Day,"['AIRLINES AND AIRPLANES', 'Delays (Transportation)']",,345,Express
Your Wednesday Briefing,2022-01-12,nyt://article/16f76a30-03fb-5574-9e99-1f0f3a70cc47,article,briefing,Briefing,[],,1218,NYTNow
The Reason Every N.F.L. Playoff Team Will Lose,2022-01-12,nyt://article/06bd1754-6362-50a4-b4ac-a8b83414b72d,article,News,Sports,"['Football', 'Playoff Games', 'Officiating (Sports)']",9,1044,Sports
Word of the Day: stalwart,2022-01-12,nyt://article/177f6028-9191-5681-bef4-9d510b71dac4,article,News,The Learning Network,[],,342,Learning
Stephen Colbert Debates Catching Omicron on Purpose,2022-01-12,nyt://article/0e38ae92-53d3-5f2c-a044-db26c4e12a61,article,News,Arts,['Television'],,352,Culture
Weapon Burger,2022-01-12,nyt://article/afae6e61-67db-58ab-8971-2fd21bd32699,article,News,The Learning Network,[],,98,Learning
Spelling Bee Forum,2022-01-12,nyt://article/0862e3eb-b622-5d8e-b808-b92a29c6fd25,article,News,Crosswords & Games,[],,164,Games
"SAG Award Nominations 2022: The Complete List, Snubs and Surprises",2022-01-12,nyt://article/fcf6f7e2-b3fb-5a8f-a14e-184d9fc11c0e,article,News,Movies,"['Academy Awards (Oscars)', 'Movies']",2,1157,Culture
"Fire in a High-rise? In Most Cases, the Fire Dept. Says Stay Put.",2022-01-12,nyt://article/a474ffd9-0e23-575d-a050-a11e9aa216f6,article,briefing,New York,"['Deaths (Fatalities)', 'Subways']",,1471,Metro
Exploring the Creative Process With ‘Live Art’,2022-01-12,nyt://article/faf75f19-5f42-5656-8b7d-e83dfbe5df5a,article,News,The Learning Network,[],,2397,Learning
The Landlord’s Worst Nightmare Is a Basic Human Right,2022-01-12,nyt://video/fc21a8cb-3248-5baf-abd6-f02faec9ea06,multimedia,Video,Opinion,"['Evictions', 'Landlords', 'Lobbying and Lobbyists', 'your-feed-opinionvideo']",,0,
Omicron Deepens Uncertainty Surrounding Beijing Olympics,2022-01-12,nyt://article/98fc76c6-9091-5767-9b57-5b16902593c1,article,News,World,"['Coronavirus Omicron Variant', 'Contact Tracing (Public Health)', 'Coronavirus (2019-nCoV)', 'Olympic Games (2022)', 'Quarantines', 'Athletics and Sports', 'Travel Warnings']",8,1280,Foreign
More countries shift to self-administered antigen tests in a race to stop Omicron.,2022-01-12,nyt://article/98496c38-bcb3-5517-b1c1-ce9bca729984,article,News,World,"['Tests (Medical)', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)']",,585,Foreign
Does Art Have to Be Relevant? One Prominent Critic Says No.,2022-01-12,nyt://article/42f23bb7-6136-583e-9a43-ebdde1ae3095,article,Review,Books,"['Books and Literature', 'Culture (Arts)', 'Social Conditions and Trends']",12,1322,BookReview
A Memoir of a Young Girl’s Survival Amid Mounting Horrors,2022-01-12,nyt://article/92016093-55e7-5907-86c1-3a5cfa93f240,article,Review,Books,"['Books and Literature', 'Holocaust and the Nazi Era', 'World War II (1939-45)', 'Jews and Judaism', 'Content Type: Personal Profile']",16,722,BookReview
Can the G.O.P. Recover From the ‘Big Lie’? We Asked 2 Conservatives,2022-01-12,nyt://article/19e45f51-64c5-5b6b-9b2b-e9b7ab23e705,article,Op-Ed,Opinion,"['Voter Fraud (Election Fraud)', 'Presidential Election of 2020', 'Rumors and Misinformation', 'audio-neutral-informative']",,389,OpEd
What Disgusts You?,2022-01-12,nyt://article/b6260515-64d4-5437-81dd-a4f8d1369903,article,News,The Learning Network,[],,1244,Learning
The Landlord’s Worst Nightmare Is a Basic Human Right,2022-01-12,nyt://article/fe3c25ae-d569-5807-980c-1b3dd52e6938,article,Op-Ed,Opinion,"['Renting and Leasing (Real Estate)', 'Evictions', 'Real Estate and Housing (Residential)', 'Landlords', 'Law and Legislation', 'Lobbying and Lobbyists', 'Rent Control and Stabilization']",,278,OpEd
Let’s Not Invent a Civil War,2022-01-12,nyt://article/1f9ef5bf-4a99-5f16-822f-52d7cb300ec0,article,Op-Ed,Opinion,"['Presidential Election of 2020', 'Presidential Election of 2024', 'Storming of the US Capitol (Jan, 2021)', 'Right-Wing Extremism and Alt-Right']",19,1599,OpEd
"What Is Miss America, if Not a Beauty Pageant?",2022-01-12,nyt://article/91e01c89-ae89-5575-8cbf-ab160e34e098,article,News,Magazine,"['Beauty Contests', 'Contests and Prizes']",9,1229,Magazine
Lemon Pepper Makes Everything Better — Especially Wings,2022-01-12,nyt://article/b527a248-e629-55e0-8ca5-287e5fc5fc4f,article,News,Magazine,"['Lemons', 'Cooking and Cookbooks', 'Recipes', 'Strip Clubs and Strippers']",22,1028,Magazine
The Joys (and Challenges) of Sex After 70,2022-01-12,nyt://article/c1e77fef-12c0-5bbc-bef1-6022dd1945fe,article,News,Magazine,"['Sex', 'Baby Boomers', 'Age, Chronological', 'Elderly']",39,7274,Magazine
Eric Adams Cuts His Brother’s Duties After Giving Him Top Police Job,2022-01-12,nyt://article/e4921830-6296-5285-8d6c-0196cf7a0e98,article,News,New York,"['Appointments and Executive Changes', 'Conflicts of Interest', 'Nepotism']",14,1251,Metro
He Used to Run Several Times a Week. Now He Could Barely Stand.,2022-01-12,nyt://article/ed8261ea-8148-5f4d-8d11-f788d4220215,article,News,Magazine,"['Tests (Medical)', 'Vitamins', 'Nerves and Nervous System', 'Vitamin B12']",18,1516,Magazine
How Exercise May Tame Our Anxiety,2022-01-12,nyt://article/1652bed0-2c66-5677-929a-e67645f6b367,article,News,Well,"['Anxiety and Stress', 'Exercise', 'Content Type: Service', 'Cross-Country Skiing']",6,999,Well
That Cloud of Smoke Is Not a Mirage,2022-01-12,nyt://article/7f1e667c-d67f-5152-b7cc-fe0569475ee0,article,News,Style,"['Smoking and Tobacco', 'Quarantine (Life and Culture)', 'Youth']",7,2166,Styles
The Gender Gap Is Taking Us to Unexpected Places,2022-01-12,nyt://article/bb829acf-40ef-59a4-802f-a6ae3ac70451,article,Op-Ed,Opinion,"['Women and Girls', ""Women's Rights"", 'Colleges and Universities', 'Polls and Public Opinion', 'Freedom of Speech and Expression', 'Voting and Voters']",,2499,OpEd
These Carbon-Spewing Vehicles Must Be Stopped,2022-01-12,nyt://article/89b52de8-b1c8-5c75-a564-529c3311f6a8,article,Op-Ed,Opinion,"['Electric and Hybrid Vehicles', 'Fuel Emissions (Transportation)', 'Greenhouse Gas Emissions', 'Fuel Efficiency', 'Buses', 'Trucks and Trucking', 'United States Politics and Government', 'Respiratory Diseases', 'Air Pollution', 'States (US)']",19,992,OpEd
The Weddings Section Asks What It Means to Be Committed in 2022,2022-01-12,nyt://article/d148a0fa-6dc2-59b1-ad4f-7598ace61b8b,article,News,Times Insider,"['Weddings and Engagements', 'Marriages']",2,840,Summary
A Look at the Growing South End in Stamford,2022-01-12,nyt://slideshow/6aac3ced-79af-5ef7-a1fb-2d515010dd1e,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
The Visions of Penélope Cruz,2022-01-12,nyt://article/30b67def-5627-5755-b74b-3cefd9f3bfda,article,News,Movies,"['Content Type: Personal Profile', 'Movies', 'Actors and Actresses']",12,2481,Arts&Leisure
Why Some Workers Are Getting All the Covid Tests They Need,2022-01-12,nyt://article/8d328ebc-fe8e-5710-a7a2-25af48e989a0,article,News,Business Day,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Coronavirus Return to Office', 'Workplace Hazards and Violations', 'Corporations']",1,1439,Business
"The South End of Stamford, Conn.: Master-Planned With Luxury Rentals, and Lots of Pets",2022-01-12,nyt://article/cc7e5c49-9333-54da-bf37-7f0d73bb4fdc,article,News,Real Estate,['Real Estate and Housing (Residential)'],7,1374,RealEstate
Pro Sports Leagues Are Chasing Gen Z Where It Plays,2022-01-12,nyt://article/19770eef-d31a-5d1e-87ec-2f6c272426c2,article,News,Sports,"['Fans (Persons)', 'E-Sports', 'Generation Z', 'Baseball', 'Basketball', 'Football', 'Athletics and Sports', 'Social Media']",7,1756,Sports
"The Army of Millions Who Enforce China’s Zero-Covid Policy, at All Costs",2022-01-12,nyt://article/4338c861-816e-513e-bfff-72efd99f45d5,article,News,Business Day,"['Politics and Government', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Quarantines', 'Social Media']",1,1383,Business
"Consumer prices popped again in December, casting a shadow over the economy.",2022-01-12,nyt://article/2e51f379-716f-5ead-9491-89f6466e842f,article,News,Business Day,"['Consumer Price Index', 'Inflation (Economics)', 'United States Economy', 'Supply Chain', 'Prices (Fares, Fees and Rates)', 'Shortages']",1,1491,Business
"Weekly Accessible Learning Activities: Food Carts, Bravery and Vocabulary Stories",2022-01-12,nyt://article/fc582921-22bd-58c2-9dac-b2e49760636a,article,News,The Learning Network,[],,326,Learning
"Grid, a ‘Fuller Picture’ News Site, Goes Live",2022-01-12,nyt://article/c7dc048f-9393-5054-a08f-5f50af73c653,article,News,Business Day,['News and News Media'],4,685,Business
Russia and the U.S. Face Off Over Ukraine,2022-01-12,nyt://article/71a5d787-9e06-5ecb-8892-b7e7d140b710,article,News,Podcasts,"['Politics and Government', 'Defense and Military Forces', 'audio-neutral-informative']",,334,Podcasts
Ambition or Compromise?,2022-01-12,nyt://article/3b8e5127-ef9a-563a-821e-91e6f5e57076,article,briefing,Briefing,"['United States Politics and Government', 'Presidential Election of 2020', 'Voting Rights, Registration and Requirements']",,1725,NYTNow
"Covid-19 was the leading cause of death among U.S. police officers in 2021, a report says.",2022-01-12,nyt://article/c61135d1-c93f-5a88-ae58-eaa4f46e6644,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Deaths (Fatalities)']",,466,Express
"Boris Johnson, Under Fire, Apologizes for Pandemic Party",2022-01-12,nyt://article/d4fadd49-1ba9-565a-98cd-4b25bd57690b,article,News,World,"['Politics and Government', 'Legislatures and Parliaments', 'Coronavirus (2019-nCoV)']",10,1174,Foreign
The Newest Corporate Perk,2022-01-12,nyt://article/bf7a9846-6fcd-51ba-bc1c-50c794151a59,article,News,Business Day,"['Coronavirus Return to Office', 'Tests (Medical)', 'Virtual Currency']",,1637,Business
California Poised to Extend Health Care to All Undocumented Immigrants,2022-01-12,nyt://article/8aea905c-112f-57c5-b571-7cbdc3660bdf,article,briefing,U.S.,[],,1365,National
Supply chain snags continued to drive up prices in December.,2022-01-12,nyt://article/bb46f2cf-7930-56e7-95ea-8b00dcd2b46b,article,News,Business Day,"['Supply Chain', 'Ports', 'Consumer Price Index', 'International Trade and World Market', 'Coronavirus Omicron Variant', 'Prices (Fares, Fees and Rates)', 'Ships and Shipping']",,712,Business
"Housing costs swell, hampering home buyers and pushing up rents.",2022-01-12,nyt://article/ebd8a50b-56cb-55c4-ad80-8f8a03608ffd,article,News,Business Day,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Consumer Price Index', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)']",,521,Business
Stream These Three Great Documentaries,2022-01-12,nyt://article/d6d9e366-254f-57b1-af66-45872aa6eb11,article,News,Movies,['Documentary Films and Programs'],2,1150,Culture
How to Make Your Own Animated GIFs,2022-01-12,nyt://article/586e3d02-fee9-5e4a-b6a9-e0b3e550cffc,article,News,Technology,"['Video Recordings, Downloads and Streaming', 'Photography', 'Content Type: Service', 'Mobile Applications', 'Smartphones', 'Android (Operating System)', 'iOS (Operating System)', 'Computers and the Internet']",5,803,Business
"What You Get for $425,000",2022-01-12,nyt://slideshow/5520edcc-21be-5add-8b59-9c89b5712a95,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
"$425,000 Homes in Indiana, Ohio and Pennsylvania",2022-01-12,nyt://article/21f8cfaf-9d3d-54cb-9b81-3f1df635bee4,article,News,Real Estate,['Real Estate and Housing (Residential)'],8,1262,RealEstate
"A Converted Farm in Cornwall, England",2022-01-12,nyt://slideshow/c75723c1-f429-53a9-ad01-99418e71605e,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
House Hunting in Britain: A Restored Farm Compound on Cornwall’s Coast,2022-01-12,nyt://article/a2a3402e-ddc6-5f85-9a8c-da6a1792a30c,article,News,Real Estate,['Real Estate and Housing (Residential)'],2,1239,RealEstate
‘Genevieve Is Pitching Because She Can Get Outs’,2022-01-12,nyt://article/fdb3faaa-ca62-5256-a275-51d128020e96,article,News,Sports,"['Baseball', 'Women and Girls', 'Content Type: Personal Profile']",6,1343,Sports
"Love, Trust and Heartbreak on Two Stages",2022-01-12,nyt://article/87fa1ab5-8263-5715-b7b9-5b35e6491914,article,News,Theater,"['Theater', 'Opera', 'Myths and Mythical Creatures']",7,1258,Arts&Leisure
"A Wet January, Thanks to Covid",2022-01-12,nyt://article/f7c4d60f-ffa8-5af0-bdfc-1971ca741e41,article,News,Style,"['Quarantine (Life and Culture)', 'Anxiety and Stress', 'Alcoholic Beverages']",2,692,Styles
"Jonny Greenwood: First Radiohead, Now Orchestras and Film",2022-01-12,nyt://article/c25319a8-858b-5d37-880c-7320e3beac89,article,News,Arts,"['Music', 'Movies', 'Classical Music', 'Content Type: Personal Profile']",4,1105,Weekend
"Epstein Accuser’s Lawsuit Against Prince Andrew Can Proceed, Judge Rules",2022-01-12,nyt://article/c4952445-84b5-503e-b484-bef882e100f6,article,News,New York,"['Suits and Litigation (Civil)', 'Sex Crimes']",14,520,Metro
"After a ‘horrendous’ 2021, the I.R.S. will start the tax season with a major backlog.",2022-01-12,nyt://article/aa66652f-9d78-56ba-a550-e1799752b4a2,article,News,Business Day,"['Tax Preparers and Preparation', 'Federal Taxes (US)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'American Rescue Plan (2021)', 'Coronavirus (2019-nCoV)', 'Child Tax Credits and Stipends', 'United States Economy', 'Tax Credits, Deductions and Exemptions', 'Two Thousand Twenty One']",1,814,Business
The governor of West Virginia comes down with Covid-19.,2022-01-12,nyt://article/848d3845-43c4-50b2-ae4c-2a57695ad736,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Antibodies', 'Tests (Medical)', 'Politics and Government']",,396,National
Car Bomb Kills 8 in Somalia’s Capital,2022-01-12,nyt://article/10407ecb-aa35-5bc0-8297-039ae1816596,article,News,World,"['Terrorism', 'Bombs and Explosives', 'Deaths (Fatalities)', 'Politics and Government']",4,764,Foreign
What to Cook Right Now,2022-01-12,nyt://article/d599fa36-5aea-5970-a6cc-8a464798941a,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,649,Dining
Is Gruyère Still Gruyère if It Doesn’t Come From Gruyères?,2022-01-12,nyt://article/28dec3ba-e4b9-56fb-ba65-bbe417c7ebd3,article,News,Business Day,"['Cheese', 'Labeling and Labels (Product)', 'Delicatessens', 'Supermarkets and Grocery Stores', 'International Trade and World Market', 'Advertising and Marketing']",5,828,Express
What is NATO?,2022-01-12,nyt://article/1ef0c8de-f67e-517a-a07f-3240ac8b11ea,article,News,World,[],,439,Foreign
I See Signs of Despair From Parents of Kids Under 5,2022-01-12,nyt://article/bc46fb78-f30e-57da-af5a-fad79229ccbe,article,Op-Ed,Opinion,"['Parenting', 'Vaccination and Immunization', 'Coronavirus Omicron Variant', 'Paid Time Off', 'Child Care', 'Anxiety and Stress', 'internal-sub-only-nl']",19,1536,OpEd
"Evan Smith, the leader of The Texas Tribune, says he will step down.",2022-01-12,nyt://article/082298a5-ebbe-5993-8e7a-901a173877d9,article,News,Business Day,"['News and News Media', 'Nonprofit Organizations', 'Appointments and Executive Changes']",4,343,Business
Trump Ends NPR Interview After Challenges to False Fraud Claim,2022-01-12,nyt://article/0515eb2f-7ef6-55b3-b005-a06fb9bd7879,article,News,U.S.,"['United States Politics and Government', 'Presidential Election of 2020', 'Storming of the US Capitol (Jan, 2021)', 'Midterm Elections (2022)', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'Radio']",11,648,Express
We Mapped a Year of Extreme Weather,2022-01-12,nyt://article/81e84e04-6ffe-581f-8318-d2ccd7f3b42c,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions']",,1037,Climate
Her Members-Only Couples Network Is Also Group Therapy,2022-01-12,nyt://article/59748e8f-9f37-5300-aac7-e93d7d25cee1,article,News,Style,"['Marriages', 'Dating and Relationships', 'Weddings and Engagements', 'Content Type: Personal Profile']",11,1266,Styles
Reggie Wilson Explores the Power of Moving Together,2022-01-12,nyt://article/25d4673b-08ba-54e9-af58-940755989761,article,News,Arts,"['Dancing', 'Black People', 'Blacks', 'Content Type: Personal Profile', 'Religion and Belief']",6,1415,Culture
Five Minimalist Workout-Wear Brands to Know,2022-01-12,nyt://article/f8eed761-4b2a-540b-9570-b45c9fc77794,article,News,T Magazine,"['Fashion and Apparel', 'Exercise', 'Content Type: Service']",3,867,TStyle
The Growing Fight Over Voting Rights,2022-01-12,nyt://article/91a7f489-13b7-5741-9f61-d6b694bb7497,article,Letter,Opinion,"['United States Politics and Government', 'Voting Rights, Registration and Requirements', 'Black People', 'Blacks', 'Storming of the US Capitol (Jan, 2021)', 'Coronavirus (2019-nCoV)', 'Exercise']",18,1245,Letters
